brokerId;lat;lon;function;boxMinX;boxMinY;boxMaxX;boxMaxY
Barranquilla-1170179113;8.99999999999995;-75.00000000000006;BrokerField;-78.0;6.0;-72.0000000000001;11.9999999999999
Barranquilla-1170179113;8.99999999999995;-69.00000000000006;BrokerField;-72.0;6.0;-66.0000000000001;11.9999999999999
Barranquilla-1170179113;8.99999999999995;-63.00000000000005;BrokerField;-66.0;6.0;-60.0000000000001;11.9999999999999
Barranquilla-1170179113;8.99999999999995;-57.00000000000005;BrokerField;-60.0;6.0;-54.0000000000001;11.9999999999999
Barranquilla-1170179113;14.99999999999995;-75.00000000000006;BrokerField;-78.0;12.0;-72.0000000000001;17.9999999999999
Barranquilla-1170179113;14.99999999999995;-69.00000000000006;BrokerField;-72.0;12.0;-66.0000000000001;17.9999999999999
Barranquilla-1170179113;14.99999999999995;-63.00000000000005;BrokerField;-66.0;12.0;-60.0000000000001;17.9999999999999
Barranquilla-1170179113;14.99999999999995;-57.00000000000005;BrokerField;-60.0;12.0;-54.0000000000001;17.9999999999999
Barranquilla-1170179113;14.99999999999995;-51.00000000000005;BrokerField;-54.0;12.0;-48.0000000000001;17.9999999999999
Barranquilla-1170179113;20.99999999999995;-75.00000000000006;BrokerField;-78.0;18.0;-72.0000000000001;23.9999999999999
Barranquilla-1170179113;20.99999999999995;-69.00000000000006;BrokerField;-72.0;18.0;-66.0000000000001;23.9999999999999
Barranquilla-1170179113;20.99999999999995;-63.00000000000005;BrokerField;-66.0;18.0;-60.0000000000001;23.9999999999999
Barranquilla-1170179113;20.99999999999995;-57.00000000000005;BrokerField;-60.0;18.0;-54.0000000000001;23.9999999999999
Barranquilla-1170179113;20.99999999999995;-51.00000000000005;BrokerField;-54.0;18.0;-48.0000000000001;23.9999999999999
Brooklyn-1840034030;40.6501;-73.9496;Broker;null;null;null;null
Brooklyn-1840034030;26.99999999999995;-81.00000000000006;BrokerField;-84.0;24.0;-78.0000000000001;29.9999999999999
Brooklyn-1840034030;26.99999999999995;-75.00000000000006;BrokerField;-78.0;24.0;-72.0000000000001;29.9999999999999
Brooklyn-1840034030;26.99999999999995;-69.00000000000006;BrokerField;-72.0;24.0;-66.0000000000001;29.9999999999999
Brooklyn-1840034030;26.99999999999995;-63.00000000000005;BrokerField;-66.0;24.0;-60.0000000000001;29.9999999999999
Brooklyn-1840034030;26.99999999999995;-57.00000000000005;BrokerField;-60.0;24.0;-54.0000000000001;29.9999999999999
Brooklyn-1840034030;26.99999999999995;-51.00000000000005;BrokerField;-54.0;24.0;-48.0000000000001;29.9999999999999
Brooklyn-1840034030;26.99999999999995;-45.00000000000005;BrokerField;-48.0;24.0;-42.0000000000001;29.9999999999999
Brooklyn-1840034030;32.99999999999995;-87.00000000000006;BrokerField;-90.0;30.0;-84.0000000000001;35.9999999999999
Brooklyn-1840034030;32.99999999999995;-81.00000000000006;BrokerField;-84.0;30.0;-78.0000000000001;35.9999999999999
Brooklyn-1840034030;32.99999999999995;-75.00000000000006;BrokerField;-78.0;30.0;-72.0000000000001;35.9999999999999
Brooklyn-1840034030;32.99999999999995;-69.00000000000006;BrokerField;-72.0;30.0;-66.0000000000001;35.9999999999999
Brooklyn-1840034030;32.99999999999995;-63.00000000000005;BrokerField;-66.0;30.0;-60.0000000000001;35.9999999999999
Brooklyn-1840034030;32.99999999999995;-57.00000000000005;BrokerField;-60.0;30.0;-54.0000000000001;35.9999999999999
Brooklyn-1840034030;32.99999999999995;-51.00000000000005;BrokerField;-54.0;30.0;-48.0000000000001;35.9999999999999
Brooklyn-1840034030;32.99999999999995;-45.00000000000005;BrokerField;-48.0;30.0;-42.0000000000001;35.9999999999999
Brooklyn-1840034030;32.99999999999995;-39.00000000000005;BrokerField;-42.0;30.0;-36.0000000000001;35.9999999999999
Brooklyn-1840034030;38.99999999999995;-87.00000000000006;BrokerField;-90.0;36.0;-84.0000000000001;41.9999999999999
Brooklyn-1840034030;38.99999999999995;-81.00000000000006;BrokerField;-84.0;36.0;-78.0000000000001;41.9999999999999
Brooklyn-1840034030;38.99999999999995;-75.00000000000006;BrokerField;-78.0;36.0;-72.0000000000001;41.9999999999999
Brooklyn-1840034030;38.99999999999995;-69.00000000000006;BrokerField;-72.0;36.0;-66.0000000000001;41.9999999999999
Brooklyn-1840034030;38.99999999999995;-63.00000000000005;BrokerField;-66.0;36.0;-60.0000000000001;41.9999999999999
Brooklyn-1840034030;38.99999999999995;-57.00000000000005;BrokerField;-60.0;36.0;-54.0000000000001;41.9999999999999
Brooklyn-1840034030;38.99999999999995;-51.00000000000005;BrokerField;-54.0;36.0;-48.0000000000001;41.9999999999999
Brooklyn-1840034030;38.99999999999995;-45.00000000000005;BrokerField;-48.0;36.0;-42.0000000000001;41.9999999999999
Brooklyn-1840034030;38.99999999999995;-39.00000000000005;BrokerField;-42.0;36.0;-36.0000000000001;41.9999999999999
Brooklyn-1840034030;38.99999999999995;-33.00000000000005;BrokerField;-36.0;36.0;-30.0000000000001;41.9999999999999
Brooklyn-1840034030;44.99999999999995;-87.00000000000006;BrokerField;-90.0;42.0;-84.0000000000001;47.9999999999999
Brooklyn-1840034030;44.99999999999995;-81.00000000000006;BrokerField;-84.0;42.0;-78.0000000000001;47.9999999999999
Brooklyn-1840034030;44.99999999999995;-75.00000000000006;BrokerField;-78.0;42.0;-72.0000000000001;47.9999999999999
Brooklyn-1840034030;44.99999999999995;-69.00000000000006;BrokerField;-72.0;42.0;-66.0000000000001;47.9999999999999
Brooklyn-1840034030;44.99999999999995;-63.00000000000005;BrokerField;-66.0;42.0;-60.0000000000001;47.9999999999999
Brooklyn-1840034030;44.99999999999995;-57.00000000000005;BrokerField;-60.0;42.0;-54.0000000000001;47.9999999999999
Brooklyn-1840034030;44.99999999999995;-51.00000000000005;BrokerField;-54.0;42.0;-48.0000000000001;47.9999999999999
Brooklyn-1840034030;44.99999999999995;-45.00000000000005;BrokerField;-48.0;42.0;-42.0000000000001;47.9999999999999
Brooklyn-1840034030;44.99999999999995;-39.00000000000005;BrokerField;-42.0;42.0;-36.0000000000001;47.9999999999999
Brooklyn-1840034030;44.99999999999995;-33.00000000000005;BrokerField;-36.0;42.0;-30.0000000000001;47.9999999999999
Brooklyn-1840034030;50.99999999999995;-87.00000000000006;BrokerField;-90.0;48.0;-84.0000000000001;53.9999999999999
Brooklyn-1840034030;50.99999999999995;-81.00000000000006;BrokerField;-84.0;48.0;-78.0000000000001;53.9999999999999
Brooklyn-1840034030;50.99999999999995;-75.00000000000006;BrokerField;-78.0;48.0;-72.0000000000001;53.9999999999999
Brooklyn-1840034030;50.99999999999995;-69.00000000000006;BrokerField;-72.0;48.0;-66.0000000000001;53.9999999999999
Brooklyn-1840034030;50.99999999999995;-63.00000000000005;BrokerField;-66.0;48.0;-60.0000000000001;53.9999999999999
Brooklyn-1840034030;50.99999999999995;-57.00000000000005;BrokerField;-60.0;48.0;-54.0000000000001;53.9999999999999
Brooklyn-1840034030;50.99999999999995;-51.00000000000005;BrokerField;-54.0;48.0;-48.0000000000001;53.9999999999999
Brooklyn-1840034030;50.99999999999995;-45.00000000000005;BrokerField;-48.0;48.0;-42.0000000000001;53.9999999999999
Brooklyn-1840034030;50.99999999999995;-39.00000000000005;BrokerField;-42.0;48.0;-36.0000000000001;53.9999999999999
Brooklyn-1840034030;56.99999999999995;-81.00000000000006;BrokerField;-84.0;54.0;-78.0000000000001;59.9999999999999
Brooklyn-1840034030;56.99999999999995;-75.00000000000006;BrokerField;-78.0;54.0;-72.0000000000001;59.9999999999999
Brooklyn-1840034030;56.99999999999995;-69.00000000000006;BrokerField;-72.0;54.0;-66.0000000000001;59.9999999999999
Brooklyn-1840034030;56.99999999999995;-63.00000000000005;BrokerField;-66.0;54.0;-60.0000000000001;59.9999999999999
Brooklyn-1840034030;56.99999999999995;-57.00000000000005;BrokerField;-60.0;54.0;-54.0000000000001;59.9999999999999
Brooklyn-1840034030;56.99999999999995;-51.00000000000005;BrokerField;-54.0;54.0;-48.0000000000001;59.9999999999999
Brooklyn-1840034030;56.99999999999995;-45.00000000000005;BrokerField;-48.0;54.0;-42.0000000000001;59.9999999999999
Brooklyn-1840034030;56.99999999999995;-39.00000000000005;BrokerField;-42.0;54.0;-36.0000000000001;59.9999999999999
Brooklyn-1840034030;62.99999999999995;-75.00000000000006;BrokerField;-78.0;60.0;-72.0000000000001;65.9999999999999
Brooklyn-1840034030;62.99999999999995;-69.00000000000006;BrokerField;-72.0;60.0;-66.0000000000001;65.9999999999999
Brooklyn-1840034030;62.99999999999995;-63.00000000000005;BrokerField;-66.0;60.0;-60.0000000000001;65.9999999999999
Brooklyn-1840034030;62.99999999999995;-57.00000000000005;BrokerField;-60.0;60.0;-54.0000000000001;65.9999999999999
Brooklyn-1840034030;62.99999999999995;-51.00000000000005;BrokerField;-54.0;60.0;-48.0000000000001;65.9999999999999
Brooklyn-1840034030;62.99999999999995;-45.00000000000005;BrokerField;-48.0;60.0;-42.0000000000001;65.9999999999999
Brooklyn-1840034030;62.99999999999995;-39.00000000000005;BrokerField;-42.0;60.0;-36.0000000000001;65.9999999999999
Brooklyn-1840034030;68.99999999999994;-63.00000000000005;BrokerField;-66.0;66.0;-60.0000000000001;71.9999999999999
Brooklyn-1840034030;68.99999999999994;-57.00000000000005;BrokerField;-60.0;66.0;-54.0000000000001;71.9999999999999
Brooklyn-1840034030;68.99999999999994;-51.00000000000005;BrokerField;-54.0;66.0;-48.0000000000001;71.9999999999999
Brooklyn-1840034030;68.99999999999994;-45.00000000000005;BrokerField;-48.0;66.0;-42.0000000000001;71.9999999999999
Calgary-1124690423;51.083;-114.08;Broker;null;null;null;null
Calgary-1124690423;44.99999999999995;-111.00000000000006;BrokerField;-114.0;42.0;-108.0000000000001;47.9999999999999
Calgary-1124690423;50.99999999999995;-117.00000000000006;BrokerField;-120.0;48.0;-114.0000000000001;53.9999999999999
Calgary-1124690423;50.99999999999995;-111.00000000000006;BrokerField;-114.0;48.0;-108.0000000000001;53.9999999999999
Calgary-1124690423;50.99999999999995;-105.00000000000006;BrokerField;-108.0;48.0;-102.0000000000001;53.9999999999999
Calgary-1124690423;50.99999999999995;-99.00000000000006;BrokerField;-102.0;48.0;-96.0000000000001;53.9999999999999
Calgary-1124690423;50.99999999999995;-93.00000000000006;BrokerField;-96.0;48.0;-90.0000000000001;53.9999999999999
Calgary-1124690423;56.99999999999995;-117.00000000000006;BrokerField;-120.0;54.0;-114.0000000000001;59.9999999999999
Calgary-1124690423;56.99999999999995;-111.00000000000006;BrokerField;-114.0;54.0;-108.0000000000001;59.9999999999999
Calgary-1124690423;56.99999999999995;-105.00000000000006;BrokerField;-108.0;54.0;-102.0000000000001;59.9999999999999
Calgary-1124690423;56.99999999999995;-99.00000000000006;BrokerField;-102.0;54.0;-96.0000000000001;59.9999999999999
Calgary-1124690423;56.99999999999995;-93.00000000000006;BrokerField;-96.0;54.0;-90.0000000000001;59.9999999999999
Calgary-1124690423;56.99999999999995;-87.00000000000006;BrokerField;-90.0;54.0;-84.0000000000001;59.9999999999999
Calgary-1124690423;62.99999999999995;-123.00000000000006;BrokerField;-126.0;60.0;-120.0000000000001;65.9999999999999
Calgary-1124690423;62.99999999999995;-117.00000000000006;BrokerField;-120.0;60.0;-114.0000000000001;65.9999999999999
Calgary-1124690423;62.99999999999995;-111.00000000000006;BrokerField;-114.0;60.0;-108.0000000000001;65.9999999999999
Calgary-1124690423;62.99999999999995;-105.00000000000006;BrokerField;-108.0;60.0;-102.0000000000001;65.9999999999999
Calgary-1124690423;62.99999999999995;-99.00000000000006;BrokerField;-102.0;60.0;-96.0000000000001;65.9999999999999
Calgary-1124690423;62.99999999999995;-93.00000000000006;BrokerField;-96.0;60.0;-90.0000000000001;65.9999999999999
Calgary-1124690423;62.99999999999995;-87.00000000000006;BrokerField;-90.0;60.0;-84.0000000000001;65.9999999999999
Calgary-1124690423;62.99999999999995;-81.00000000000006;BrokerField;-84.0;60.0;-78.0000000000001;65.9999999999999
Calgary-1124690423;68.99999999999994;-135.00000000000006;BrokerField;-138.0;66.0;-132.0000000000001;71.9999999999999
Calgary-1124690423;68.99999999999994;-129.00000000000006;BrokerField;-132.0;66.0;-126.0000000000001;71.9999999999999
Calgary-1124690423;68.99999999999994;-123.00000000000006;BrokerField;-126.0;66.0;-120.0000000000001;71.9999999999999
Calgary-1124690423;68.99999999999994;-117.00000000000006;BrokerField;-120.0;66.0;-114.0000000000001;71.9999999999999
Calgary-1124690423;68.99999999999994;-111.00000000000006;BrokerField;-114.0;66.0;-108.0000000000001;71.9999999999999
Calgary-1124690423;68.99999999999994;-105.00000000000006;BrokerField;-108.0;66.0;-102.0000000000001;71.9999999999999
Calgary-1124690423;68.99999999999994;-99.00000000000006;BrokerField;-102.0;66.0;-96.0000000000001;71.9999999999999
Calgary-1124690423;68.99999999999994;-93.00000000000006;BrokerField;-96.0;66.0;-90.0000000000001;71.9999999999999
Calgary-1124690423;68.99999999999994;-87.00000000000006;BrokerField;-90.0;66.0;-84.0000000000001;71.9999999999999
Calgary-1124690423;68.99999999999994;-81.00000000000006;BrokerField;-84.0;66.0;-78.0000000000001;71.9999999999999
Calgary-1124690423;68.99999999999994;-75.00000000000006;BrokerField;-78.0;66.0;-72.0000000000001;71.9999999999999
Calgary-1124690423;68.99999999999994;-69.00000000000006;BrokerField;-72.0;66.0;-66.0000000000001;71.9999999999999
Calgary-1124690423;74.99999999999994;-147.00000000000006;BrokerField;-150.0;72.0;-144.0000000000001;77.9999999999999
Calgary-1124690423;74.99999999999994;-141.00000000000006;BrokerField;-144.0;72.0;-138.0000000000001;77.9999999999999
Calgary-1124690423;74.99999999999994;-135.00000000000006;BrokerField;-138.0;72.0;-132.0000000000001;77.9999999999999
Calgary-1124690423;74.99999999999994;-129.00000000000006;BrokerField;-132.0;72.0;-126.0000000000001;77.9999999999999
Calgary-1124690423;74.99999999999994;-123.00000000000006;BrokerField;-126.0;72.0;-120.0000000000001;77.9999999999999
Calgary-1124690423;74.99999999999994;-117.00000000000006;BrokerField;-120.0;72.0;-114.0000000000001;77.9999999999999
Calgary-1124690423;74.99999999999994;-111.00000000000006;BrokerField;-114.0;72.0;-108.0000000000001;77.9999999999999
Calgary-1124690423;74.99999999999994;-105.00000000000006;BrokerField;-108.0;72.0;-102.0000000000001;77.9999999999999
Calgary-1124690423;74.99999999999994;-99.00000000000006;BrokerField;-102.0;72.0;-96.0000000000001;77.9999999999999
Calgary-1124690423;74.99999999999994;-93.00000000000006;BrokerField;-96.0;72.0;-90.0000000000001;77.9999999999999
Calgary-1124690423;74.99999999999994;-87.00000000000006;BrokerField;-90.0;72.0;-84.0000000000001;77.9999999999999
Calgary-1124690423;74.99999999999994;-81.00000000000006;BrokerField;-84.0;72.0;-78.0000000000001;77.9999999999999
Calgary-1124690423;74.99999999999994;-75.00000000000006;BrokerField;-78.0;72.0;-72.0000000000001;77.9999999999999
Calgary-1124690423;74.99999999999994;-69.00000000000006;BrokerField;-72.0;72.0;-66.0000000000001;77.9999999999999
Calgary-1124690423;74.99999999999994;-63.00000000000005;BrokerField;-66.0;72.0;-60.0000000000001;77.9999999999999
Calgary-1124690423;74.99999999999994;-57.00000000000005;BrokerField;-60.0;72.0;-54.0000000000001;77.9999999999999
Calgary-1124690423;74.99999999999994;-51.00000000000005;BrokerField;-54.0;72.0;-48.0000000000001;77.9999999999999
Calgary-1124690423;80.99999999999994;-177.00000000000006;BrokerField;-180.0;78.0;-174.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-171.00000000000006;BrokerField;-174.0;78.0;-168.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-165.00000000000006;BrokerField;-168.0;78.0;-162.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-159.00000000000006;BrokerField;-162.0;78.0;-156.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-153.00000000000006;BrokerField;-156.0;78.0;-150.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-147.00000000000006;BrokerField;-150.0;78.0;-144.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-141.00000000000006;BrokerField;-144.0;78.0;-138.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-135.00000000000006;BrokerField;-138.0;78.0;-132.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-129.00000000000006;BrokerField;-132.0;78.0;-126.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-123.00000000000006;BrokerField;-126.0;78.0;-120.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-117.00000000000006;BrokerField;-120.0;78.0;-114.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-111.00000000000006;BrokerField;-114.0;78.0;-108.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-105.00000000000006;BrokerField;-108.0;78.0;-102.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-99.00000000000006;BrokerField;-102.0;78.0;-96.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-93.00000000000006;BrokerField;-96.0;78.0;-90.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-87.00000000000006;BrokerField;-90.0;78.0;-84.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-81.00000000000006;BrokerField;-84.0;78.0;-78.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-75.00000000000006;BrokerField;-78.0;78.0;-72.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-69.00000000000006;BrokerField;-72.0;78.0;-66.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-63.00000000000005;BrokerField;-66.0;78.0;-60.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-57.00000000000005;BrokerField;-60.0;78.0;-54.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-51.00000000000005;BrokerField;-54.0;78.0;-48.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;-45.00000000000005;BrokerField;-48.0;78.0;-42.0000000000001;83.9999999999999
Calgary-1124690423;80.99999999999994;170.99999999999994;BrokerField;168.0;78.0;173.9999999999999;83.9999999999999
Calgary-1124690423;80.99999999999994;176.99999999999994;BrokerField;174.0;78.0;179.9999999999999;83.9999999999999
Calgary-1124690423;86.99999999999994;-177.00000000000006;BrokerField;-180.0;84.0;-174.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-171.00000000000006;BrokerField;-174.0;84.0;-168.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-165.00000000000006;BrokerField;-168.0;84.0;-162.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-159.00000000000006;BrokerField;-162.0;84.0;-156.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-153.00000000000006;BrokerField;-156.0;84.0;-150.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-147.00000000000006;BrokerField;-150.0;84.0;-144.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-141.00000000000006;BrokerField;-144.0;84.0;-138.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-135.00000000000006;BrokerField;-138.0;84.0;-132.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-129.00000000000006;BrokerField;-132.0;84.0;-126.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-123.00000000000006;BrokerField;-126.0;84.0;-120.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-117.00000000000006;BrokerField;-120.0;84.0;-114.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-111.00000000000006;BrokerField;-114.0;84.0;-108.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-105.00000000000006;BrokerField;-108.0;84.0;-102.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-99.00000000000006;BrokerField;-102.0;84.0;-96.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-93.00000000000006;BrokerField;-96.0;84.0;-90.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-87.00000000000006;BrokerField;-90.0;84.0;-84.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-81.00000000000006;BrokerField;-84.0;84.0;-78.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-75.00000000000006;BrokerField;-78.0;84.0;-72.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-69.00000000000006;BrokerField;-72.0;84.0;-66.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-63.00000000000005;BrokerField;-66.0;84.0;-60.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-57.00000000000005;BrokerField;-60.0;84.0;-54.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-51.00000000000005;BrokerField;-54.0;84.0;-48.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-45.00000000000005;BrokerField;-48.0;84.0;-42.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;-39.00000000000005;BrokerField;-42.0;84.0;-36.0000000000001;89.9999999999999
Calgary-1124690423;86.99999999999994;134.99999999999994;BrokerField;132.0;84.0;137.9999999999999;89.9999999999999
Calgary-1124690423;86.99999999999994;140.99999999999994;BrokerField;138.0;84.0;143.9999999999999;89.9999999999999
Calgary-1124690423;86.99999999999994;146.99999999999994;BrokerField;144.0;84.0;149.9999999999999;89.9999999999999
Calgary-1124690423;86.99999999999994;152.99999999999994;BrokerField;150.0;84.0;155.9999999999999;89.9999999999999
Calgary-1124690423;86.99999999999994;158.99999999999994;BrokerField;156.0;84.0;161.9999999999999;89.9999999999999
Calgary-1124690423;86.99999999999994;164.99999999999994;BrokerField;162.0;84.0;167.9999999999999;89.9999999999999
Calgary-1124690423;86.99999999999994;170.99999999999994;BrokerField;168.0;84.0;173.9999999999999;89.9999999999999
Calgary-1124690423;86.99999999999994;176.99999999999994;BrokerField;174.0;84.0;179.9999999999999;89.9999999999999
Cali-1170417589;3.4;-76.5;Broker;null;null;null;null
Cali-1170417589;-3.00000000000005;-69.00000000000006;BrokerField;-72.0;-6.0;-66.0000000000001;-1.0E-13
Cali-1170417589;-3.00000000000005;-63.00000000000005;BrokerField;-66.0;-6.0;-60.0000000000001;-1.0E-13
Cali-1170417589;-3.00000000000005;-57.00000000000005;BrokerField;-60.0;-6.0;-54.0000000000001;-1.0E-13
Cali-1170417589;2.99999999999995;-81.00000000000006;BrokerField;-84.0;0.0;-78.0000000000001;5.9999999999999
Cali-1170417589;2.99999999999995;-75.00000000000006;BrokerField;-78.0;0.0;-72.0000000000001;5.9999999999999
Cali-1170417589;2.99999999999995;-69.00000000000006;BrokerField;-72.0;0.0;-66.0000000000001;5.9999999999999
Cali-1170417589;2.99999999999995;-63.00000000000005;BrokerField;-66.0;0.0;-60.0000000000001;5.9999999999999
Chifeng-1156277458;42.27;118.95;Broker;null;null;null;null
Chifeng-1156277458;38.99999999999995;98.99999999999994;BrokerField;96.0;36.0;101.9999999999999;41.9999999999999
Chifeng-1156277458;38.99999999999995;104.99999999999994;BrokerField;102.0;36.0;107.9999999999999;41.9999999999999
Chifeng-1156277458;38.99999999999995;110.99999999999994;BrokerField;108.0;36.0;113.9999999999999;41.9999999999999
Chifeng-1156277458;38.99999999999995;116.99999999999994;BrokerField;114.0;36.0;119.9999999999999;41.9999999999999
Chifeng-1156277458;44.99999999999995;92.99999999999994;BrokerField;90.0;42.0;95.9999999999999;47.9999999999999
Chifeng-1156277458;44.99999999999995;98.99999999999994;BrokerField;96.0;42.0;101.9999999999999;47.9999999999999
Chifeng-1156277458;44.99999999999995;104.99999999999994;BrokerField;102.0;42.0;107.9999999999999;47.9999999999999
Chifeng-1156277458;44.99999999999995;110.99999999999994;BrokerField;108.0;42.0;113.9999999999999;47.9999999999999
Chifeng-1156277458;44.99999999999995;116.99999999999994;BrokerField;114.0;42.0;119.9999999999999;47.9999999999999
Chifeng-1156277458;50.99999999999995;80.99999999999994;BrokerField;78.0;48.0;83.9999999999999;53.9999999999999
Chifeng-1156277458;50.99999999999995;86.99999999999994;BrokerField;84.0;48.0;89.9999999999999;53.9999999999999
Chifeng-1156277458;50.99999999999995;92.99999999999994;BrokerField;90.0;48.0;95.9999999999999;53.9999999999999
Chifeng-1156277458;50.99999999999995;98.99999999999994;BrokerField;96.0;48.0;101.9999999999999;53.9999999999999
Chifeng-1156277458;50.99999999999995;104.99999999999994;BrokerField;102.0;48.0;107.9999999999999;53.9999999999999
Chifeng-1156277458;56.99999999999995;80.99999999999994;BrokerField;78.0;54.0;83.9999999999999;59.9999999999999
Chifeng-1156277458;56.99999999999995;86.99999999999994;BrokerField;84.0;54.0;89.9999999999999;59.9999999999999
Conakry-1324568159;9.5315;-13.6802;Broker;null;null;null;null
Conakry-1324568159;-9.00000000000005;-15.00000000000005;BrokerField;-18.0;-12.0;-12.0000000000001;-6.0000000000001
Conakry-1324568159;-9.00000000000005;-9.00000000000005;BrokerField;-12.0;-12.0;-6.0000000000001;-6.0000000000001
Conakry-1324568159;-3.00000000000005;-15.00000000000005;BrokerField;-18.0;-6.0;-12.0000000000001;-1.0E-13
Conakry-1324568159;-3.00000000000005;-9.00000000000005;BrokerField;-12.0;-6.0;-6.0000000000001;-1.0E-13
Conakry-1324568159;-3.00000000000005;-3.00000000000005;BrokerField;-6.0;-6.0;-1.0E-13;-1.0E-13
Conakry-1324568159;2.99999999999995;-21.00000000000005;BrokerField;-24.0;0.0;-18.0000000000001;5.9999999999999
Conakry-1324568159;2.99999999999995;-15.00000000000005;BrokerField;-18.0;0.0;-12.0000000000001;5.9999999999999
Conakry-1324568159;2.99999999999995;-9.00000000000005;BrokerField;-12.0;0.0;-6.0000000000001;5.9999999999999
Conakry-1324568159;2.99999999999995;-3.00000000000005;BrokerField;-6.0;0.0;-1.0E-13;5.9999999999999
Conakry-1324568159;8.99999999999995;-27.00000000000005;BrokerField;-30.0;6.0;-24.0000000000001;11.9999999999999
Conakry-1324568159;8.99999999999995;-21.00000000000005;BrokerField;-24.0;6.0;-18.0000000000001;11.9999999999999
Conakry-1324568159;8.99999999999995;-15.00000000000005;BrokerField;-18.0;6.0;-12.0000000000001;11.9999999999999
Conakry-1324568159;8.99999999999995;-9.00000000000005;BrokerField;-12.0;6.0;-6.0000000000001;11.9999999999999
Conakry-1324568159;8.99999999999995;-3.00000000000005;BrokerField;-6.0;6.0;-1.0E-13;11.9999999999999
Conakry-1324568159;8.99999999999995;2.99999999999995;BrokerField;0.0;6.0;5.9999999999999;11.9999999999999
Conakry-1324568159;14.99999999999995;-33.00000000000005;BrokerField;-36.0;12.0;-30.0000000000001;17.9999999999999
Conakry-1324568159;14.99999999999995;-27.00000000000005;BrokerField;-30.0;12.0;-24.0000000000001;17.9999999999999
Conakry-1324568159;14.99999999999995;-21.00000000000005;BrokerField;-24.0;12.0;-18.0000000000001;17.9999999999999
Conakry-1324568159;14.99999999999995;-15.00000000000005;BrokerField;-18.0;12.0;-12.0000000000001;17.9999999999999
Conakry-1324568159;14.99999999999995;-9.00000000000005;BrokerField;-12.0;12.0;-6.0000000000001;17.9999999999999
Conakry-1324568159;14.99999999999995;-3.00000000000005;BrokerField;-6.0;12.0;-1.0E-13;17.9999999999999
Conakry-1324568159;14.99999999999995;2.99999999999995;BrokerField;0.0;12.0;5.9999999999999;17.9999999999999
Conakry-1324568159;14.99999999999995;8.99999999999995;BrokerField;6.0;12.0;11.9999999999999;17.9999999999999
Conakry-1324568159;20.99999999999995;-39.00000000000005;BrokerField;-42.0;18.0;-36.0000000000001;23.9999999999999
Conakry-1324568159;20.99999999999995;-33.00000000000005;BrokerField;-36.0;18.0;-30.0000000000001;23.9999999999999
